week,region,price,log_price,price_change
2020-06-08,Denver,2.357,0.8573896239539941,0.05538803848196672
2020-06-15,Denver,2.468,0.9034081060431414,0.04601848208914727
2020-06-22,Denver,2.538,0.9313763692921958,0.027968263249054437
2020-06-29,Denver,2.618,0.9624106674877081,0.03103429819551229
2020-07-06,Denver,2.62,0.9631743177730056,0.0007636502852974569
2020-07-13,Denver,2.619,0.9627925655255749,-0.0003817522474306445
2020-07-20,Denver,2.588,0.9508853766386541,-0.011907188886920772
2020-07-27,Denver,2.558,0.9392257031566509,-0.011659673482003252
2020-08-03,Denver,2.538,0.9313763692921958,-0.007849333864455077
2020-08-10,Denver,2.503,0.9174900124496372,-0.013886356842558567
2020-08-17,Denver,2.486,0.9106749930885194,-0.006815019361117836
2020-08-24,Denver,2.476,0.9066443548223496,-0.004030638266169784
2020-08-31,Denver,2.46,0.9001613499442714,-0.00648300487807818
2020-09-07,Denver,2.441,0.8924077914108229,-0.007753558533448501
2020-09-14,Denver,2.407,0.8783811588009349,-0.014026632609888012
2020-09-21,Denver,2.377,0.8658391883780567,-0.01254197042287819
2020-09-28,Denver,2.343,0.8514321595256585,-0.014407028852398196
2020-10-05,Denver,2.319,0.8411360582733945,-0.01029610125226399
2020-10-12,Denver,2.312,0.8381129508101309,-0.003023107463263619
2020-10-19,Denver,2.3,0.8329091229351039,-0.005203827875027045
2020-10-26,Denver,2.28,0.8241754429663494,-0.008733679968754515
2020-11-02,Denver,2.245,0.8087055211942177,-0.01546992177213169
2020-11-09,Denver,2.232,0.8028980445190645,-0.005807476675153134
2020-11-16,Denver,2.228,0.8011043220650377,-0.0017937224540268693
2020-11-23,Denver,2.199,0.788002711572624,-0.013101610492413651
2020-11-30,Denver,2.226,0.8002062528533531,0.012203541280729091
2020-12-07,Denver,2.23,0.8020015854720274,0.0017953326186742613
2020-12-14,Denver,2.235,0.8042412280655321,0.0022396425935047315
2020-12-21,Denver,2.3,0.8329091229351039,0.028667894869571775
2020-12-28,Denver,2.331,0.8462973600536201,0.013388237118516222
2021-01-04,Denver,2.341,0.8505781885087738,0.004280828455153651
2021-01-11,Denver,2.394,0.8729656071357814,0.02238741862700766
2021-01-18,Denver,2.414,0.8812851226753399,0.008319515539558453
2021-01-25,Denver,2.417,0.8825271017213459,0.001241979046005981
2021-02-01,Denver,2.425,0.8858315243894465,0.003304422668100604
2021-02-08,Denver,2.477,0.9070481505072224,0.021216626117775972
2021-02-15,Denver,2.561,0.9403978072173882,0.033349656710165765
2021-02-22,Denver,2.608,0.9585836440644065,0.018185836847018355
2021-03-01,Denver,2.761,1.0155929329480173,0.05700928888361079
2021-03-08,Denver,2.843,1.0448598326688627,0.029266899720845396
2021-03-15,Denver,2.946,1.0804483180404385,0.03558848537157577
2021-03-22,Denver,3.048,1.1144856378244,0.034037319783961406
2021-03-29,Denver,3.027,1.1075720300395817,-0.006913607784818199
2021-04-05,Denver,3.027,1.1075720300395817,0.0
2021-04-12,Denver,3.027,1.1075720300395817,0.0
2021-04-19,Denver,3.082,1.125578736897924,0.01800670685834227
2021-04-26,Denver,3.081,1.1252542196145308,-0.00032451728339322194
2021-05-03,Denver,3.085,1.126551657357351,0.0012974377428203177
2021-05-10,Denver,3.133,1.1419910119700547,0.015439354612703626
2021-05-17,Denver,3.186,1.1587662114878567,0.016775199517802042
2021-05-24,Denver,3.216,1.16813835131672,0.009372139828863313
2021-05-31,Denver,3.226,1.171242979703017,0.0031046283862969926
2021-06-07,Denver,3.292,1.1914952828148233,0.020252303111806258
2021-06-14,Denver,3.314,1.1981559190043711,0.0066606361895478194
2021-06-21,Denver,3.416,1.2284702759263235,0.03031435692195239
2021-06-28,Denver,3.486,1.2487549470978292,0.020284671171505675
2021-07-05,Denver,3.602,1.2814892467537642,0.032734299655934995
2021-07-12,Denver,3.613,1.2845384521655032,0.003049205411739031
2021-07-19,Denver,3.639,1.2917089186300228,0.007170466464519576
2021-07-26,Denver,3.659,1.2971898860370696,0.005480967407046844
2021-08-02,Denver,3.681,1.303184454396884,0.005994568359814378
2021-08-09,Denver,3.772,1.327605364771211,0.02442091037432692
2021-08-16,Denver,3.771,1.32734021827622,-0.0002651464949909865
2021-08-23,Denver,3.755,1.3230882852160981,-0.0042519330601218375
2021-08-30,Denver,3.752,1.322289031143978,-0.0007992540721200037
2021-09-06,Denver,3.733,1.3172121999324469,-0.005076831211531241
2021-09-13,Denver,3.713,1.3118401751949431,-0.0053720247375037555
2021-09-20,Denver,3.666,1.2991011494175133,-0.012739025777429802
2021-09-27,Denver,3.646,1.2936306762564713,-0.005470473161041989
2021-10-04,Denver,3.639,1.2917089186300228,-0.001921757626448528
2021-10-11,Denver,3.633,1.2900587532390648,-0.0016501653909579694
2021-10-18,Denver,3.622,1.2870263594612217,-0.0030323937778431453
2021-10-25,Denver,3.628,1.2886815322528902,0.001655172791668491
2021-11-01,Denver,3.624,1.287578388180733,-0.0011031440721571695
2021-11-08,Denver,3.624,1.287578388180733,0.0
2021-11-15,Denver,3.614,1.2848151921700368,-0.0027631960106961895
2021-11-22,Denver,3.581,1.2756420910162956,-0.009173101153741259
2021-11-29,Denver,3.539,1.2638442013633264,-0.011797889652969129
2021-12-06,Denver,3.473,1.245018773761937,-0.0188254276013895
2021-12-13,Denver,3.407,1.2258321386788296,-0.019186635083107362
2021-12-20,Denver,3.387,1.2199445738356347,-0.005887564843194859
2021-12-27,Denver,3.356,1.2107497886049596,-0.009194785230675073
2022-01-03,Denver,3.334,1.2041727843286023,-0.006577004276357323
2022-01-10,Denver,3.332,1.2035727243045962,-0.0006000600240061438
2022-01-17,Denver,3.311,1.1972502585651092,-0.0063224657394869155
2022-01-24,Denver,3.321,1.2002659423946096,0.0030156838295003485
2022-01-31,Denver,3.329,1.202671958592888,0.0024060161982784045
2022-02-07,Denver,3.371,1.2152094362519237,0.012537477659035678
2022-02-14,Denver,3.401,1.2240695060250584,0.008860069773134693
2022-02-21,Denver,3.413,1.22759166992457,0.0035221638995115434
2022-02-28,Denver,3.423,1.2305173595480483,0.002925689623478389
2022-03-07,Denver,3.874,1.354287564984804,0.12377020543675576
2022-03-14,Denver,4.078,1.4056066721522635,0.051319107167459466
2022-03-21,Denver,4.086,1.4075664963954304,0.0019598242431668744
2022-03-28,Denver,4.096,1.4100108877372066,0.0024443913417762086
2022-04-04,Denver,4.064,1.4021677102761807,-0.007843177461025919
2022-04-11,Denver,4.038,1.3957495198906458,-0.006418190385534928
2022-04-18,Denver,4.026,1.3927733272175997,-0.002976192673046052
2022-04-25,Denver,4.078,1.4056066721522635,0.012833344934663815
2022-05-02,Denver,4.082,1.406587064387653,0.0009803922353894823
2022-05-09,Denver,4.075,1.404870746692826,-0.001716317694826941
2022-05-16,Denver,4.181,1.430550452374428,0.025679705681601828
2022-05-23,Denver,4.185,1.4315067039414386,0.0009562515670107352
2022-05-30,Denver,4.31,1.4609379041156563,0.02943120017421763
2022-06-06,Denver,4.747,1.5575128395691809,0.09657493545352458
2022-06-13,Denver,4.992,1.6078366310671266,0.05032379149794575
2022-06-20,Denver,4.991,1.6076362904874721,-0.00020034057965445662
2022-06-27,Denver,4.978,1.6050282039454002,-0.002608086542071897
2022-07-04,Denver,4.982,1.6058314168399888,0.000803212894588512
2022-07-11,Denver,4.937,1.596757859276726,-0.00907355756326278
2022-07-18,Denver,4.829,1.5746394068914047,-0.022118452385321286
2022-07-25,Denver,4.616,1.5295285292057983,-0.0451108776856064
2022-08-01,Denver,4.354,1.4710949628123557,-0.05843356639344255
2022-08-08,Denver,4.149,1.422867341350731,-0.04822762146162485
2022-08-15,Denver,4.0,1.3862943611198906,-0.036572980230840324
2022-08-22,Denver,3.903,1.3617454881984778,-0.024548872921412723
2022-08-29,Denver,3.771,1.32734021827622,-0.0344052699222579
2022-09-05,Denver,3.691,1.3058974240478616,-0.021442794228358375
2022-09-12,Denver,3.64,1.2919836816486494,-0.01391374239921217
2022-09-19,Denver,3.675,1.3015531326648,0.009569451016150587
2022-09-26,Denver,3.758,1.3238869009912735,0.02233376832647349
2022-10-03,Denver,3.684,1.3039991183930604,-0.01988778259821311
1993-04-05,East Coast,1.04,0.03922071315328133,
1993-04-12,East Coast,1.047,0.045928931888399735,0.0067082187351184056
1993-04-19,East Coast,1.054,0.05259245011917063,0.006663518230770896
1993-04-26,East Coast,1.059,0.05732506661926935,0.004732616500098721
1993-05-03,East Coast,1.062,0.060153922819747144,0.0028288562004777917
1993-05-10,East Coast,1.069,0.06672363204290813,0.006569709223160983
1993-05-17,East Coast,1.073,0.07045846364856137,0.003734831605653244
1993-05-24,East Coast,1.075,0.07232066157962608,0.0018621979310647074
1993-05-31,East Coast,1.078,0.07510747248680548,0.0027868109071794017
1993-06-07,East Coast,1.078,0.07510747248680548,0.0
1993-06-14,East Coast,1.076,0.07325046173959274,-0.0018570107472127423
1993-06-21,East Coast,1.075,0.07232066157962608,-0.0009298001599666594
1993-06-28,East Coast,1.072,0.0695260626486103,-0.0027945989310157737
1993-07-05,East Coast,1.068,0.06578774053800315,-0.0037383221106071507
1993-07-12,East Coast,1.066,0.06391332574365285,-0.0018744147943502987
1993-07-19,East Coast,1.062,0.060153922819747144,-0.003759402923905711
1993-07-26,East Coast,1.059,0.05732506661926935,-0.0028288562004777917
1993-08-02,East Coast,1.054,0.05259245011917063,-0.004732616500098721
1993-08-09,East Coast,1.051,0.04974209189481401,-0.002850358224356621
1993-08-16,East Coast,1.047,0.045928931888399735,-0.003813160006414275
1993-08-23,East Coast,1.045,0.04401688541677426,-0.0019120464716254754
1993-08-30,East Coast,1.041,0.04018178963283176,-0.003835095783942498
1993-09-06,East Coast,1.037,0.036331929247390204,-0.0038498603854415572
1993-09-13,East Coast,1.034,0.03343477608623742,-0.002897153161152785
1993-09-20,East Coast,1.028,0.02761516703297339,-0.0058196090532640285
1993-09-27,East Coast,1.024,0.023716526617316065,-0.0038986404156573264
1993-10-04,East Coast,1.068,0.06578774053800315,0.04207121392068709
1993-10-11,East Coast,1.064,0.0620353909194527,-0.003752349618550456
1993-10-18,East Coast,1.063,0.06109509935981083,-0.0009402915596418704
1993-10-25,East Coast,1.061,0.05921185963184603,-0.0018832397279647944
1993-11-01,East Coast,1.057,0.055434706888100524,-0.0037771527437455085
1993-11-08,East Coast,1.053,0.051643233151838386,-0.003791473736262138
1993-11-15,East Coast,1.048,0.04688358589885046,-0.004759647252987928
1993-11-22,East Coast,1.043,0.042101176018635326,-0.004782409880215131
1993-11-29,East Coast,1.038,0.03729578474369693,-0.004805391274938398
1993-12-06,East Coast,1.028,0.02761516703297339,-0.009680617710723538
1993-12-13,East Coast,1.015,0.014888612493750559,-0.012726554539222832
1993-12-20,East Coast,1.004,0.003992021269537457,-0.010896591224213102
1993-12-27,East Coast,0.997,-0.0030045090202987243,-0.006996530289836181
1994-01-03,East Coast,0.992,-0.008032171697264267,-0.005027662676965542
1994-01-10,East Coast,0.989,-0.011060947359424948,-0.0030287756621606814
1994-01-17,East Coast,0.987,-0.01308523954865548,-0.0020242921892305327
1994-01-24,East Coast,0.985,-0.015113637810048184,-0.0020283982613927033
1994-01-31,East Coast,0.984,-0.016129381929883644,-0.00101574411983546
1994-02-07,East Coast,0.989,-0.011060947359424948,0.005068434570458696
1994-02-14,East Coast,0.996,-0.004008021397538822,0.007052925961886126
1994-02-21,East Coast,0.997,-0.0030045090202987243,0.0010035123772400975
1994-02-28,East Coast,0.996,-0.004008021397538822,-0.0010035123772400975
1994-03-07,East Coast,0.994,-0.006018072325563021,-0.0020100509280241994
1994-03-14,East Coast,0.993,-0.007024614936964466,-0.0010065426114014451
1994-03-21,East Coast,0.992,-0.008032171697264267,-0.0010075567602998003
1994-03-28,East Coast,0.996,-0.004008021397538822,0.004024150299725445
1994-04-04,East Coast,0.996,-0.004008021397538822,0.0
1994-04-11,East Coast,1.004,0.003992021269537457,0.008000042667076279
1994-04-18,East Coast,1.008,0.007968169649176881,0.003976148379639425
1994-04-25,East Coast,1.013,0.01291622526654623,0.004948055617369348
1994-05-02,East Coast,1.017,0.016857117066422806,0.003940891799876577
1994-05-09,East Coast,1.018,0.017839918128331016,0.0009828010619082096
1994-05-16,East Coast,1.021,0.02078253918252841,0.002942621054197396
1994-05-23,East Coast,1.023,0.02273948696948934,0.0019569477869609275
1994-05-30,East Coast,1.028,0.02761516703297339,0.004875680063484052
1994-06-06,East Coast,1.036,0.035367143837291344,0.007751976804317953
1994-06-13,East Coast,1.044,0.04305948946044701,0.007692345623155669
1994-06-20,East Coast,1.05,0.04879016416943205,0.0057306747089850354
1994-06-27,East Coast,1.062,0.060153922819747144,0.011363758650315095
1994-07-04,East Coast,1.068,0.06578774053800315,0.0056338177182560095
1994-07-11,East Coast,1.07,0.06765864847381486,0.0018709079358117109
1994-07-18,East Coast,1.074,0.071389996086673,0.003731347612858135
1994-07-25,East Coast,1.079,0.07603468627599758,0.004644690189324577
1994-08-01,East Coast,1.089,0.0852598439508234,0.009225157674825818
1994-08-08,East Coast,1.113,0.10705907229340778,0.02179922834258438
1994-08-15,East Coast,1.124,0.11689375147149943,0.009834679178091651
1994-08-22,East Coast,1.127,0.11955923505763925,0.0026654835861398274
1994-08-29,East Coast,1.126,0.11867152971749854,-0.0008877053401407098
1994-09-05,East Coast,1.122,0.11511280710050467,-0.003558722616993873
1994-09-12,East Coast,1.121,0.11422114409002286,-0.0008916630104818107
1994-09-19,East Coast,1.116,0.10975086395911929,-0.004470280130903573
1994-09-26,East Coast,1.111,0.10526051065749294,-0.004490353301626351
1994-10-03,East Coast,1.105,0.09984533496971612,-0.005415175687776816
1994-10-10,East Coast,1.1,0.09531017980432493,-0.004535155165391186
1994-10-17,East Coast,1.098,0.09349034308733897,-0.001819836716985962
1994-10-24,East Coast,1.098,0.09349034308733897,0.0
1994-10-31,East Coast,1.112,0.10616019582839072,0.012669852741051743
1994-11-07,East Coast,1.122,0.11511280710050467,0.008952611272113956
1994-11-14,East Coast,1.121,0.11422114409002286,-0.0008916630104818107
1994-11-21,East Coast,1.116,0.10975086395911929,-0.004470280130903573
1994-11-28,East Coast,1.129,0.12133228516752496,0.011581421208405676
1994-12-05,East Coast,1.147,0.13714983814723367,0.0158175529797087
1994-12-12,East Coast,1.158,0.14669437915080344,0.009544541003569773
1994-12-19,East Coast,1.169,0.15614868248993138,0.009454303339127945
1994-12-26,East Coast,1.163,0.15100287353652742,-0.005145808953403969
1995-01-02,East Coast,1.156,0.14496577025018564,-0.006037103286341772
1995-01-09,East Coast,1.155,0.14410034397375687,-0.0008654262764287712
1995-01-16,East Coast,1.15,0.13976194237515863,-0.004338401598598246
1995-01-23,East Coast,1.15,0.13976194237515863,0.0
1995-01-30,East Coast,1.148,0.1380212978973746,-0.0017406444777840202
1995-02-06,East Coast,1.145,0.13540463700620298,-0.0026166608911716294
1995-02-13,East Coast,1.141,0.1319050708799386,-0.0034995661262643696
1995-02-20,East Coast,1.138,0.1292723357041391,-0.002632735175799511
1995-02-27,East Coast,1.137,0.128393214768399,-0.0008791209357401075
1995-03-06,East Coast,1.137,0.128393214768399,0.0
1995-03-13,East Coast,1.133,0.12486898204586927,-0.0035242327225297188
1995-03-20,East Coast,1.129,0.12133228516752496,-0.003536696878344306
1995-03-27,East Coast,1.128,0.12044615307586706,-0.0008861320916579013
1995-04-03,East Coast,1.132,0.1239859797809911,0.0035398267051240384
1995-04-10,East Coast,1.143,0.1336563848126736,0.00967040503168251
1995-04-17,East Coast,1.16,0.14842000511827322,0.014763620305599606
1995-04-24,East Coast,1.187,0.17142911562753102,0.023009110509257802
1995-05-01,East Coast,1.2,0.1823215567939546,0.010892441166423572
1995-05-08,East Coast,1.224,0.20212418409013433,0.019802627296179737
1995-05-15,East Coast,1.234,0.21026092548319605,0.008136741393061725
1995-05-22,East Coast,1.252,0.22474227267790678,0.014481347194710725
1995-05-29,East Coast,1.262,0.23269776411902143,0.007955491441114654
1995-06-05,East Coast,1.264,0.2342812957246657,0.001583531605644256
1995-06-12,East Coast,1.263,0.233489843368354,-0.0007914523563117004
1995-06-19,East Coast,1.26,0.23111172096338664,-0.0023781224049673477
1995-06-26,East Coast,1.256,0.22793206804600694,-0.003179652917379705
1995-07-03,East Coast,1.249,0.2223432311434407,-0.00558883690256623
1995-07-10,East Coast,1.244,0.2183319943169877,-0.0040112368264530185
1995-07-17,East Coast,1.238,0.21349717426240436,-0.0048348200545833275
1995-07-24,East Coast,1.229,0.20620083058389785,-0.007296343678506512
1995-07-31,East Coast,1.218,0.19721016928770527,-0.008990661296192581
1995-08-07,East Coast,1.213,0.19309662996191315,-0.004113539325792115
1995-08-14,East Coast,1.205,0.18647956694261839,-0.006617063019294767
1995-08-21,East Coast,1.201,0.18315454309784654,-0.003325023844771846
1995-08-28,East Coast,1.197,0.17981842657583616,-0.0033361165220103794
1995-09-04,East Coast,1.188,0.17227122094045313,-0.007547205635383025
1995-09-11,East Coast,1.185,0.16974277458709455,-0.002528446353358582
1995-09-18,East Coast,1.18,0.16551443847757333,-0.004228336109521225
1995-09-25,East Coast,1.178,0.16381808522939492,-0.001696353248178406
1995-10-02,East Coast,1.172,0.1587116911548208,-0.005106394074574111
1995-10-09,East Coast,1.167,0.15443635330441896,-0.00427533785040185
1995-10-16,East Coast,1.159,0.1475575643576147,-0.006878788946804271
1995-10-23,East Coast,1.149,0.13889199886661865,-0.008665565490996036
1995-10-30,East Coast,1.14,0.131028262406404,-0.007863736460214654
1995-11-06,East Coast,1.131,0.1231021971339834,-0.007926065272420596
1995-11-13,East Coast,1.125,0.11778303565638346,-0.0053191614775999485
1995-11-20,East Coast,1.118,0.11154137473290751,-0.006241660923475945
1995-11-27,East Coast,1.117,0.11064652008706365,-0.000894854645843865
1995-12-04,East Coast,1.118,0.11154137473290751,0.000894854645843865
1995-12-11,East Coast,1.118,0.11154137473290751,0.0
1995-12-18,East Coast,1.122,0.11511280710050467,0.0035714323675971604
1995-12-25,East Coast,1.126,0.11867152971749854,0.003558722616993873
1996-01-01,East Coast,1.132,0.1239859797809911,0.005314450063492557
1996-01-08,East Coast,1.135,0.126632650933366,0.0026466711523749076
1996-01-15,East Coast,1.146,0.13627761829254775,0.009644967359181744
1996-01-22,East Coast,1.145,0.13540463700620298,-0.0008729812863447761
1996-01-29,East Coast,1.141,0.1319050708799386,-0.0034995661262643696
1996-02-05,East Coast,1.139,0.1301506844650451,-0.001754386414893505
1996-02-12,East Coast,1.135,0.126632650933366,-0.0035180335316790934
1996-02-19,East Coast,1.134,0.12575120530556025,-0.0008814456278057603
1996-02-26,East Coast,1.144,0.13453089295760606,0.008779687652045814
1996-03-04,East Coast,1.158,0.14669437915080344,0.012163486193197376
1996-03-11,East Coast,1.163,0.15100287353652742,0.004308494385723977
1996-03-18,East Coast,1.169,0.15614868248993138,0.005145808953403969
1996-03-25,East Coast,1.192,0.17563256864315796,0.019483886153226576
1996-04-01,East Coast,1.211,0.19144646457095527,0.015813895927797306
1996-04-08,East Coast,1.232,0.208638865111328,0.017192400540372743
1996-04-15,East Coast,1.276,0.24373018492259815,0.035091319811270144
1996-04-22,East Coast,1.292,0.25619140536041013,0.012461220437811976
1996-04-29,East Coast,1.302,0.26390154378637753,0.0077101384259674055
1996-05-06,East Coast,1.312,0.27155269052189734,0.007651146735519809
1996-05-13,East Coast,1.315,0.27383666562972786,0.002283975107830516
1996-05-20,East Coast,1.316,0.2745968329031255,0.0007601672733976161
1996-05-27,East Coast,1.313,0.2723145953206591,-0.002282237582466373
1996-06-03,East Coast,1.311,0.27079020478156274,-0.0015243905390963652
1996-06-10,East Coast,1.304,0.26543646350446126,-0.005353741277101476
1996-06-17,East Coast,1.294,0.25773819607870885,-0.007698267425752414
1996-06-24,East Coast,1.287,0.25231392861398955,-0.005424267464719301
1996-07-01,East Coast,1.278,0.24529635595534308,-0.00701757265864647
1996-07-08,East Coast,1.273,0.2413763195752694,-0.003920036380073683
1996-07-15,East Coast,1.269,0.23822918873225055,-0.003147130843018847
1996-07-22,East Coast,1.265,0.23507212217948348,-0.0031570665527670683
1996-07-29,East Coast,1.261,0.23190505698278244,-0.003167065196701041
1996-08-05,East Coast,1.254,0.22633844221072896,-0.005566614772053474
1996-08-12,East Coast,1.249,0.2223432311434407,-0.003995211067288257
1996-08-19,East Coast,1.245,0.219135529916671,-0.0032077012267696936
1996-08-26,East Coast,1.242,0.21672298351128702,-0.002412546405383992
1996-09-02,East Coast,1.238,0.21349717426240436,-0.0032258092488826606
1996-09-09,East Coast,1.24,0.2151113796169455,0.0016142053545411261
1996-09-16,East Coast,1.241,0.21591750622247025,0.0008061266055247596
1996-09-23,East Coast,1.24,0.2151113796169455,-0.0008061266055247596
1996-09-30,East Coast,1.239,0.2143046026470055,-0.0008067769699399985
1996-10-07,East Coast,1.236,0.211880359035499,-0.002424243611506477
1996-10-14,East Coast,1.243,0.21752781252857414,0.005647453493075133
1996-10-21,East Coast,1.25,0.22314355131420976,0.005615738785635621
1996-10-28,East Coast,1.257,0.22872792960811028,0.005584378293900516
1996-11-04,East Coast,1.27,0.23901690047049992,0.01028897086238964
1996-11-11,East Coast,1.273,0.2413763195752694,0.0023594191047694724
1996-11-18,East Coast,1.287,0.25231392861398955,0.010937609038720153
1996-11-25,East Coast,1.294,0.25773819607870885,0.005424267464719301
1996-12-02,East Coast,1.299,0.2615947376884624,0.003856541609753572
1996-12-09,East Coast,1.304,0.26543646350446126,0.003841725815998842
1996-12-16,East Coast,1.305,0.2662030407746567,0.0007665772701954121
1996-12-23,East Coast,1.305,0.2662030407746567,0.0
1996-12-30,East Coast,1.303,0.264669298142708,-0.0015337426319486647
1997-01-06,East Coast,1.303,0.264669298142708,0.0
1997-01-13,East Coast,1.308,0.268499253035007,0.0038299548922989812
1997-01-20,East Coast,1.307,0.26773443464208485,-0.0007648183929221397
1997-01-27,East Coast,1.303,0.264669298142708,-0.0030651364993768415
1997-02-03,East Coast,1.302,0.26390154378637753,-0.0007677543563304745
1997-02-10,East Coast,1.3,0.26236426446749106,-0.0015372793188864753
1997-02-17,East Coast,1.295,0.258510695151501,-0.0038535693159900686
1997-02-24,East Coast,1.289,0.2538667239570503,-0.004643971194450702
1997-03-03,East Coast,1.282,0.24842135849847832,-0.005445365458571966
1997-03-10,East Coast,1.276,0.24373018492259815,-0.00469117357588017
1997-03-17,East Coast,1.267,0.23665190133900194,-0.007078283583596218
1997-03-24,East Coast,1.263,0.233489843368354,-0.003162057970647947
1997-03-31,East Coast,1.261,0.23190505698278244,-0.0015847863855715516
1997-04-07,East Coast,1.258,0.2295231582782488,-0.002381898704533647
1997-04-14,East Coast,1.253,0.22554067591393115,-0.003982482364317641
1997-04-21,East Coast,1.245,0.219135529916671,-0.0064051459972601366
1997-04-28,East Coast,1.239,0.2143046026470055,-0.004830927269665525
1997-05-05,East Coast,1.238,0.21349717426240436,-0.0008074283846011276
1997-05-12,East Coast,1.234,0.21026092548319605,-0.003236248779208306
1997-05-19,East Coast,1.237,0.21268909341035092,0.0024281679271548617
1997-05-26,East Coast,1.239,0.2143046026470055,0.001615509236654572
1997-06-02,East Coast,1.241,0.21591750622247025,0.001612903575464758
1997-06-09,East Coast,1.238,0.21349717426240436,-0.0024203319600658857
1997-06-16,East Coast,1.234,0.21026092548319605,-0.003236248779208306
1997-06-23,East Coast,1.229,0.20620083058389785,-0.0040600948992982056
1997-06-30,East Coast,1.222,0.20048886074940356,-0.00571196983449429
1997-07-07,East Coast,1.218,0.19721016928770527,-0.003278691461698291
1997-07-14,East Coast,1.215,0.19474407679251185,-0.002466092495193417
1997-07-21,East Coast,1.213,0.19309662996191315,-0.0016474468305986978
1997-07-28,East Coast,1.213,0.19309662996191315,0.0
1997-08-04,East Coast,1.231,0.20782684720231653,0.014730217240403382
1997-08-11,East Coast,1.26,0.23111172096338664,0.023284873761070107
1997-08-18,East Coast,1.268,0.2374408560150342,0.006329135051647561
1997-08-25,East Coast,1.286,0.2515366258154277,0.014095769800393482
1997-09-01,East Coast,1.289,0.2538667239570503,0.002330098141622605
1997-09-08,East Coast,1.291,0.2554171118645054,0.0015503879074550975
1997-09-15,East Coast,1.286,0.2515366258154277,-0.0038804860490777027
1997-09-22,East Coast,1.278,0.24529635595534308,-0.006240269860084607
1997-09-29,East Coast,1.267,0.23665190133900194,-0.00864445461634114
1997-10-06,East Coast,1.259,0.23031775506221003,-0.006334146276791908
1997-10-13,East Coast,1.254,0.22633844221072896,-0.003979312851481065
1997-10-20,East Coast,1.247,0.2207406666978995,-0.005597775512829473
1997-10-27,East Coast,1.239,0.2143046026470055,-0.006436064050894003
1997-11-03,East Coast,1.231,0.20782684720231653,-0.006477755444688954
1997-11-10,East Coast,1.225,0.20294084399669038,-0.004886003205626155
1997-11-17,East Coast,1.217,0.19638881400539018,-0.006552029991300196
1997-11-24,East Coast,1.209,0.18979357163265567,-0.006595242372734511
1997-12-01,East Coast,1.203,0.18481843699254188,-0.0049751346401137875
1997-12-08,East Coast,1.194,0.1773090149704103,-0.00750942202213159
1997-12-15,East Coast,1.184,0.16889853646181388,-0.008410478508596414
1997-12-22,East Coast,1.175,0.16126814759612232,-0.007630388865691562
1997-12-29,East Coast,1.168,0.15529288440603525,-0.005975263190087066
1998-01-05,East Coast,1.163,0.15100287353652742,-0.004290010869507838
1998-01-12,East Coast,1.153,0.142367241286922,-0.008635632249605424
1998-01-19,East Coast,1.141,0.1319050708799386,-0.010462170406983384
1998-01-26,East Coast,1.129,0.12133228516752496,-0.010572785712413643
1998-02-02,East Coast,1.119,0.11243542932978817,-0.008896855837736792
1998-02-09,East Coast,1.112,0.10616019582839072,-0.006275233501397456
1998-02-16,East Coast,1.1,0.09531017980432493,-0.010850016024065781
1998-02-23,East Coast,1.093,0.08892620919440149,-0.006383970609923448
1998-03-02,East Coast,1.085,0.08157998699242285,-0.007346222201978642
1998-03-09,East Coast,1.076,0.07325046173959274,-0.008329525252830108
1998-03-16,East Coast,1.062,0.060153922819747144,-0.013096538919845593
1998-03-23,East Coast,1.052,0.050693114315518165,-0.009460808504228979
1998-03-30,East Coast,1.072,0.0695260626486103,0.01883294833309214
1998-04-06,East Coast,1.075,0.07232066157962608,0.0027945989310157737
1998-04-13,East Coast,1.074,0.071389996086673,-0.0009306654929530783
1998-04-20,East Coast,1.071,0.06859279146561167,-0.002797204621061325
1998-04-27,East Coast,1.076,0.07325046173959274,0.004657670273981063
1998-05-04,East Coast,1.077,0.07417939817425147,0.0009289364346587309
1998-05-11,East Coast,1.086,0.08250122151174377,0.008321823337492304
1998-05-18,East Coast,1.074,0.071389996086673,-0.011111225425070773
1998-05-25,East Coast,1.076,0.07325046173959274,0.0018604656529197378
1998-06-01,East Coast,1.075,0.07232066157962608,-0.0009298001599666594
1998-06-08,East Coast,1.076,0.07325046173959274,0.0009298001599666594
1998-06-15,East Coast,1.071,0.06859279146561167,-0.004657670273981063
1998-06-22,East Coast,1.069,0.06672363204290813,-0.001869159422703548
1998-06-29,East Coast,1.068,0.06578774053800315,-0.0009358915049049732
1998-07-06,East Coast,1.064,0.0620353909194527,-0.003752349618550456
1998-07-13,East Coast,1.066,0.06391332574365285,0.0018779348242001573
1998-07-20,East Coast,1.063,0.06109509935981083,-0.0028182263838420277
1998-07-27,East Coast,1.058,0.05638033343610769,-0.0047147659237031375
1998-08-03,East Coast,1.052,0.050693114315518165,-0.005687219120589525
1998-08-10,East Coast,1.048,0.04688358589885046,-0.003809528416667707
1998-08-17,East Coast,1.042,0.04114194333117521,-0.005741642567675245
1998-08-24,East Coast,1.038,0.03729578474369693,-0.0038461585874782836
1998-08-31,East Coast,1.034,0.03343477608623742,-0.0038610086574595096
1998-09-07,East Coast,1.028,0.02761516703297339,-0.0058196090532640285
1998-09-14,East Coast,1.024,0.023716526617316065,-0.0038986404156573264
